,DateTime,Close,20SMA
0,2023-04-06 21:15:44,1.09195,
1,2023-04-06 21:15:44,1.0919,
2,2023-04-06 21:17:52,1.0919,
3,2023-04-06 21:17:52,1.0919,
4,2023-04-06 21:20:00,1.0919,
5,2023-04-06 21:20:00,1.0919,
6,2023-04-06 21:20:00,1.0919,
7,2023-04-06 21:22:08,1.0919,
8,2023-04-06 21:22:08,1.0919,
9,2023-04-06 21:24:16,1.0919,
10,2023-04-06 21:24:16,1.0919,
11,2023-04-06 21:26:24,1.0919,
12,2023-04-06 21:26:24,1.0919,
13,2023-04-06 21:28:32,1.0919,
14,2023-04-06 21:28:32,1.0919,
15,2023-04-06 21:30:40,1.09175,
16,2023-04-06 21:30:40,1.0918,
17,2023-04-06 21:32:48,1.09175,
18,2023-04-06 21:32:48,1.09175,
19,2023-04-06 21:34:56,1.09175,1.0918675
20,2023-04-06 21:34:56,1.09175,1.0918575000000001
21,2023-04-06 21:34:56,1.09175,1.0918500000000002
22,2023-04-06 21:37:04,1.09175,1.0918425
23,2023-04-06 21:37:04,1.09175,1.091835
24,2023-04-06 21:39:12,1.09175,1.0918275000000002
25,2023-04-06 21:39:12,1.09175,1.09182
26,2023-04-06 21:41:20,1.09175,1.0918125
27,2023-04-06 21:41:20,1.09175,1.0918050000000001
28,2023-04-06 21:43:28,1.09175,1.0917975
29,2023-04-06 21:43:28,1.09175,1.09179
30,2023-04-06 21:45:36,1.09175,1.0917825
31,2023-04-06 21:45:36,1.09175,1.091775
32,2023-04-06 21:47:44,1.09175,1.0917675
33,2023-04-06 21:47:44,1.09175,1.09176
34,2023-04-06 21:49:52,1.0918,1.091755
35,2023-04-06 21:49:52,1.09185,1.09176
36,2023-04-06 21:52:00,1.09185,1.0917625000000002
37,2023-04-06 21:52:00,1.0918,1.091765
38,2023-04-06 21:52:00,1.0918,1.0917675
39,2023-04-06 21:54:08,1.09185,1.0917725
40,2023-04-06 21:54:08,1.09185,1.0917775
41,2023-04-06 21:56:16,1.0918,1.09178
42,2023-04-06 21:56:16,1.0918,1.0917825
43,2023-04-06 21:58:24,1.0918,1.091785
44,2023-04-06 21:58:24,1.0918,1.0917875000000001
45,2023-04-06 22:00:32,1.09185,1.0917925
46,2023-04-06 22:00:32,1.09185,1.0917975
47,2023-04-06 22:02:40,1.09185,1.0918025
48,2023-04-06 22:02:40,1.0918,1.0918050000000001
49,2023-04-06 22:04:48,1.0918,1.0918075
50,2023-04-06 22:04:48,1.09185,1.0918125
51,2023-04-06 22:06:56,1.09185,1.0918175
52,2023-04-06 22:06:56,1.09185,1.0918225000000001
53,2023-04-06 22:09:04,1.09185,1.0918275
54,2023-04-06 22:09:04,1.09185,1.09183
55,2023-04-06 22:09:04,1.0919,1.0918325
56,2023-04-06 22:11:12,1.0919,1.091835
57,2023-04-06 22:11:12,1.0919,1.09184
58,2023-04-06 22:13:20,1.0919,1.091845
59,2023-04-06 22:13:20,1.09185,1.091845
60,2023-04-06 22:15:28,1.09185,1.091845
61,2023-04-06 22:15:28,1.09185,1.0918475
62,2023-04-06 22:17:36,1.0919,1.0918525000000001
63,2023-04-06 22:17:36,1.09195,1.09186
64,2023-04-06 22:19:44,1.0919,1.0918649999999999
65,2023-04-06 22:19:44,1.09195,1.0918700000000001
66,2023-04-06 22:21:52,1.09195,1.0918750000000002
67,2023-04-06 22:21:52,1.09195,1.09188
68,2023-04-06 22:24:00,1.09195,1.0918875
69,2023-04-06 22:24:00,1.09195,1.091895
70,2023-04-06 22:24:00,1.09195,1.0919
71,2023-04-06 22:26:08,1.09195,1.0919050000000001
72,2023-04-06 22:26:08,1.09195,1.09191
73,2023-04-06 22:28:16,1.09195,1.091915
74,2023-04-06 22:28:16,1.0919,1.0919175
75,2023-04-06 22:30:24,1.0919,1.0919175
76,2023-04-06 22:30:24,1.09195,1.09192
77,2023-04-06 22:32:32,1.09195,1.0919225000000001
78,2023-04-06 22:32:32,1.0919,1.0919225000000001
79,2023-04-06 22:34:40,1.09185,1.0919225000000001
80,2023-04-06 22:34:40,1.09175,1.0919174999999999
81,2023-04-06 22:36:48,1.09165,1.0919075
82,2023-04-06 22:36:48,1.0916,1.0918925
83,2023-04-06 22:38:56,1.09165,1.0918775
84,2023-04-06 22:38:56,1.09165,1.0918649999999999
85,2023-04-06 22:38:56,1.0917,1.0918525
86,2023-04-06 22:41:04,1.09165,1.0918375
87,2023-04-06 22:41:04,1.09165,1.0918225000000001
88,2023-04-06 22:43:12,1.09165,1.0918075
89,2023-04-06 22:43:12,1.0916,1.09179
90,2023-04-06 22:45:20,1.0916,1.0917724999999998
91,2023-04-06 22:45:20,1.0916,1.0917549999999998
92,2023-04-06 22:47:28,1.0916,1.0917375
93,2023-04-06 22:47:28,1.0916,1.09172
94,2023-04-06 22:49:36,1.0916,1.091705
95,2023-04-06 22:49:36,1.0916,1.09169
96,2023-04-06 22:51:44,1.09165,1.091675
97,2023-04-06 22:51:44,1.09165,1.0916599999999999
98,2023-04-06 22:53:52,1.0917,1.09165
99,2023-04-06 22:53:52,1.0917,1.0916424999999998
100,2023-04-06 22:56:00,1.09165,1.0916375
101,2023-04-06 22:56:00,1.09165,1.0916374999999998
102,2023-04-06 22:56:00,1.09165,1.09164
103,2023-04-06 22:58:08,1.09165,1.09164
104,2023-04-06 22:58:08,1.09165,1.09164
105,2023-04-06 23:00:16,1.0917,1.09164
106,2023-04-06 23:00:16,1.09175,1.091645
107,2023-04-06 23:02:24,1.0917,1.0916474999999999
108,2023-04-06 23:02:24,1.0917,1.09165
109,2023-04-06 23:04:32,1.0917,1.091655
110,2023-04-06 23:04:32,1.0917,1.09166
111,2023-04-06 23:06:40,1.09165,1.0916625
112,2023-04-06 23:06:40,1.09165,1.091665
113,2023-04-06 23:08:48,1.0917,1.09167
114,2023-04-06 23:08:48,1.0916,1.09167
115,2023-04-06 23:10:56,1.0917,1.091675
116,2023-04-06 23:10:56,1.09165,1.091675
117,2023-04-06 23:13:04,1.0917,1.0916774999999999
118,2023-04-06 23:13:04,1.0917,1.0916774999999999
119,2023-04-06 23:13:04,1.0917,1.0916774999999999
120,2023-04-06 23:15:12,1.0917,1.0916799999999998
121,2023-04-06 23:15:12,1.0917,1.0916825
122,2023-04-06 23:17:20,1.0917,1.091685
123,2023-04-06 23:17:20,1.0917,1.0916875
124,2023-04-06 23:19:28,1.0917,1.09169
125,2023-04-06 23:19:28,1.0917,1.09169
126,2023-04-06 23:21:36,1.09165,1.091685
127,2023-04-06 23:21:36,1.0917,1.091685
128,2023-04-06 23:23:44,1.0917,1.091685
129,2023-04-06 23:23:44,1.0917,1.0916849999999998
130,2023-04-06 23:25:52,1.0917,1.0916849999999998
131,2023-04-06 23:25:52,1.0917,1.0916875
132,2023-04-06 23:28:00,1.0917,1.0916899999999998
133,2023-04-06 23:28:00,1.0917,1.0916899999999998
134,2023-04-06 23:28:00,1.0917,1.091695
135,2023-04-06 23:30:08,1.0917,1.091695
136,2023-04-06 23:30:08,1.0917,1.0916975
137,2023-04-06 23:32:16,1.0917,1.0916975
138,2023-04-06 23:32:16,1.09175,1.0917
139,2023-04-06 23:34:24,1.09175,1.0917024999999998
140,2023-04-06 23:34:24,1.09175,1.091705
141,2023-04-06 23:36:32,1.09175,1.0917075
142,2023-04-06 23:36:32,1.09175,1.0917099999999997
143,2023-04-06 23:38:40,1.0918,1.091715
144,2023-04-06 23:38:40,1.09175,1.0917175
145,2023-04-06 23:40:48,1.0918,1.0917225
146,2023-04-06 23:40:48,1.0918,1.0917299999999999
147,2023-04-06 23:42:56,1.09185,1.0917375
148,2023-04-06 23:42:56,1.09195,1.0917499999999998
149,2023-04-06 23:42:56,1.092,1.091765
150,2023-04-06 23:45:04,1.092,1.09178
151,2023-04-06 23:45:04,1.092,1.091795
152,2023-04-06 23:47:12,1.0919,1.0918050000000001
